,Artist,Song,Lyrics
39,Billie Eilish,Getting Older,"I'm gettin' older, I think I'm agin' well
I wish someone had told me I'd be doin' this by myself
There's reasons that I'm thankful, there's a lot I'm grateful for
But it's different when a stranger's always waitin' at your door
Which is ironic 'cause the strangers seem to want me more
Than anyone before (Anyone before)
Too bad they're usually deranged

Last week, I realized I crave pity
When I retell a story, I make everything sound worse
Can't shake the feeling that I'm just bad at healing
And maybe that's the reason every sentence sounds rehearsed
Which is ironic because when I wasn't honest
I was still bein' ignored (Lyin' for attention just to get neglection)
Now we're estranged

Things I once enjoyed
Just keep me employed now
Things I'm longing for
Someday, I'll be bored of
It's so weird
That we care so much until we don't
I'm gettin' older, I've got more on my shoulders
But I'm gettin' better at admitting when I'm wrong
I'm happier than ever, at least, that's my endeavor
To keep myself together and prioritize my pleasure
'Cause, to be honest, I just wish that what I promise
Would depend on what I'm given, mmm (Not on his permission)
(Wasn't my decision) To be abused, mmm

Things I once enjoyed
Just keep me employed now, mmm
Things I'm longing for, mmm
Someday, I'll be bored of
It's so weird
That we care so much until we don't

But next week, I hope I'm somewhere laughin'
For anybody asking, I promise I'll be fine
I've had some trauma, did things I didn't wanna
"
40,Billie Eilish,​ocean eyes (blackbear Remix),"I've been watching you for some time
Can't stop staring at those ocean eyes
Burning cities and napalm skies
Fifteen flares inside those ocean eyes
Your ocean eyes

No fair
You really know how to make me cry
When you give me those ocean eyes
I'm scared
I've never fallen from quite this high
Falling into your ocean eyes
Those ocean eyes

Yeah, yeah-eah-eah
I ain't really trippin' if you wanna go
I know I made you cry last year when I was on the road
I meant it when I said it, you can always hit my phone
(213) 267-9932, girl you know-ow-ow
I'ma make this fetty, ooh-ooh-ooh-ooh
I never would forget you, ooh-ooh-ooh-ooh
Look me in my eyes, tell me you ain't a part of me, no fair
No fair (Yeah, yeah-eah-eah)
You really know how to make me cry
When you give me those ocean eyes
I'm scared (Girl, I'm scared)
I've never fallen from quite this high
Falling into your ocean eyes
Those ocean eyes (Ocean eyes)
No fair (No fair, no fair)
You really know how to make me cry (Know how to make me cry)
When you give me those ocean eyes (Those ocean eyes)
I'm scared (I'm scared)
I've never fallen from quite this high
Falling into your ocean eyes

No fair
You really know how to make me cry
When you give me those ocean eyes
I'm scared
I've never fallen from quite this high
Falling into your ocean eyes
"
41,Billie Eilish,WHEN I WAS OLDER,"When I was older
I was a sailor on an open sea
But now I'm underwater
And my skin is paler than it should ever be
Hmm

I'm on my back again
Dreaming of a time and place
Where you and I remain the best of friends
Even after all this ends
Can we pretend?
I'm on my, I'm on my back again
It's seeming more and more
Like all we ever do is see how far it bends
Before it breaks in half and then
We bend it back again

Guess I got caught in the middle of it
Yes I've been taught, got a little of it
In my blood, in my blood
Memories burn like a forest fire
Heavy rain turns any funeral pyre to mud
In the flood
When I was older
I was a sailor on an open sea
But now I'm underwater
And my skin is paler than it should ever be

I'm watching movies back to back in black and white, I never
Seen anybody do it like I do it any better
Been goin' over you, I'm overdue for new endeavors
Nobody lonely like I'm lonely and I don't know whether
You'd really like it in the limelight
You'd sympathize with all the bad guys
I'm still a victim in my own right
But I'm the villain in my own eyes, yeah

When I was older
"
42,Billie Eilish,I Didn’t Change My Number,"Okay
Mm-mm, I

I didn't change my number
I only changed who I reply to
Laura said I should be nicer
But not to you
I love a ""You mad at me?"" text
Shoulda guessed
That you would think I was upset (Haha)
You're obsessed

Don't take it out on me
I'm out of sympathy for you
Maybe you should leave
Before I get too mean

I didn't change my number
I only changed who I believe in
You were easy on the eyes, eyes, eyes (Eyes, eyеs)
But looks can be deceivin'
I gotta work, I go to work
You don't dеserve to feel so hurt
You got a lot of fuckin' nerve
I don't deserve, so
Don't take it out on me
I'm out of sympathy for you
Maybe you should leave
Before I get too mean
And take it out on you
And your best friend, too
I should have left when Drew
Said you were bad news

Mm-mm-mm
Mm-mm-mm
Mm-mm-mm
Mm-mm-mm
Mm-mm-mm
"
43,Billie Eilish,Not My Responsibility,"Do you know me?
Really know me?
You have opinions about my opinions
About my music
About my clothes
About my body
Some people hate what I wear
Some people praise it
Some people use it to shame others
Some people use it to shame me
But I feel you watching
Always
And nothing I do goes unseen
So while I feel your stares, your disapproval or your sigh of relief
If I lived by them, I'd never be able to move
Would you like me to be smaller, weaker, softer, taller?
Would you like me to be quiet?
Do my shoulders provoke you? Does my chest?
Am I my stomach? My hips?
The body I was born with
Is it not what you wanted?
If I wear what is comfortable, I am not a woman
If I shed the layers, I'm a slut
Though you've never seen my body, you still judge it
And judge me for it
Why?
We make assumptions about people based on their size
We decide who they are
We decide what they're worth
If I wear more, if I wear less
Who decides what that makes me? What that means?
Is my value based only on your perception?
"
44,Billie Eilish,GOLDWING,"""He hath come to the bosom of his beloved
Smiling on him, she beareth him to highest heav'n
With yearning heart""
""On thee we gaze, O' gold-wing'd messenger of mighty Gods""


Gold-winged angel
Go home, don't tell
Anyone what you are
You're sacred and they're starved
And their art is gettin' dark
And there you are to tear apart
Tear apart, tear apart, tear apart

You better keep your head down-down
Da-da-down-down, da-da-down-down
Better keep your head down-down
Da-da-down-down, da-da-down-down

They're gonna tell you what you wanna hear
Then they're gonna disappear
Gonna claim you like a souvenir
Just to sell you in a year
You better keep your head down-down
Da-da-down-down, da-da-down-down
Keep your head down-down (Down)
Da-da-down-down, da-da-down-down
Better keep your head down-down
Da-da-down-down, da-da-down-down
Keep your head down-down
Da-da-down-down, da-da-down-down

"
45,Billie Eilish,OverHeated,"I don't really even know how it happened
I started talkin', they started laughin'
I don't really even know how it happened
I started watchin' them photographin'
I don't really (I don't really), how it happened
Instead of stoppin', they still were flashin' (I don't really)
I started walkin' (I don't really), gave no reaction
No reaction

I'm overheated, can't be defeated
Can't be deleted, can't un-believе it
I'm overheated, can't bе defeated
Can't be deleted, can't be repeated
I'm overheated
I'm overheated

I don't really wanna know why it went there (Why it went there)
I kinda don't care (Kinda don't care)
You wanna kill me? (You wanna kill me?)
You wanna hurt me? (Mmm)
Stop bein' flirty
It's kinda workin'
Did you really think this is the right thing to do?
(Is it news? News to who?)
That I really look just like the rest of you
I'm overheated, can't be defeated
Can't be deleted, can't un-believe it
I'm overheated, can't be defeated
Can't be deleted, can't be repeated
I'm overheated

And everybody said it was a letdown
I was only built like everybody else now
But I didn't get a surgery to help out
'Cause I'm not about to redesign myself now, am I?
(Am I?) Am I?
All these other inanimate bitches, it's none of my business
But don't you get sick of posin' for pictures
With that plastic body?

Man, I'm overheated, can't be defeated
Can't be deleted, can't un-believe it
I'm overheated, can't be defeated
Can't be deleted, can't be repeated
"
46,Billie Eilish,Everybody Dies,"Everybody dies, surprise, surprise
We tell each other lies, sometimes, we try
To make it feel like we might be right
We might not be alone
Be alone

""Everybody dies,"" that's what they say
And maybe, in a couple hundred years, they'll find another way
I just wonder why you'd wanna stay
If everybody goes
You'd still be alone

I don't wanna cry, some days I do
But not about you
It's just a lot to think about the world I'm used to
The one I can't get back, at lеast not for a while
I sure have a knack for seein' lifе more like a child
It's not my fault, it's not so wrong to wonder why
Everybody dies
And when will I?

You oughta know
That even when it's time, you might not wanna go
But it's okay to cry and it's alright to fold
But you are not alone
"
47,Billie Eilish,!!!!!!!,"My Invisalign has finally...
I have taken out my Invisalign
I have taken out my Invisalign, and this is the album
"
48,Billie Eilish,​ocean eyes (Astronomyy Remix),"I've been watching you
For some time
Can't stop staring
At those oceans eyes
Burning cities
And napalm skies
Fifteen flares inside those ocean eyes
Your ocean eyes

No fair
You really know how to make me cry
When you give me those ocean eyes
I'm scared
I've never fallen from quite this high
Falling into your ocean eyes
Those ocean eyes

No fair
You really know how to make me cry
When you give me those ocean eyes
I'm scared
I've never fallen from quite this high
Falling into your ocean eyes
Those ocean eyes
I've been walking through
A world gone blind
Can't stop thinking of your diamond mind
Careful creature
Made friends with time
He left her lonely with a diamond mind
And those ocean eyes

No fair
You really know how to make me cry
When you give me those ocean eyes
I'm scared
I've never fallen from quite this high
Falling into your ocean eyes
Those ocean eyes

No fair
You really know how to make me cry
When you give me those ocean eyes
I'm scared
I've never fallen from quite this high
Falling into your ocean eyes
Those ocean eyes
No fair
You really know how to make me cry
When you give me those ocean eyes
I'm scared
I've never fallen from quite this high
Falling into your ocean eyes
Those ocean eyes
No fair
You really know how to make me cry
When you give me those ocean eyes
I'm scared
I've never fallen from quite this high
Falling into your ocean eyes
"
49,Billie Eilish,​sHE’s brOKen,"Another story of girl meets boy, and gets destroyed, uh, oh
Another promise broken in two, the lucky view of fiction

Fade away, fade away
Teach me how to fade away
Another story of girl meets boy

He's okay, she's broken
He's the ocean waves, she's chokin'
Fade away, fade away
Teach me how to fade away
Another story of girl meets boy

So picture perfect, it can't be real and all you feel is numb
You see them talking but hear no sound to hit the ground
And fade

He's okay, she's broken
He's the ocean waves, she's chokin'

Don't want it, don't need it
Don't want it
Don't want it, don't need it
Don't want it
Don't want it, don't need it
Don't want it
Don't need it, don't, don't need it
Don't need it, don't, don't need it
"
50,Billie Eilish,Fingers Crossed,"In the end, when they're all gone
When the world is silent and the days are long
Just you and I, we'll be alive
We made it on our own

'Cause everybody makes it 'till they don't
And everybody wants to think they won't
'Cause everybody makes it 'till they don't
And everybody seems to think they won't, they won't, they won't, they won't

Maybe I'm still alive but my heart is beating slow
Baby, tell me I gotta know
Are you okay? You seem too far gone
Infected, standing there all alone

'Cause everybody makes it 'till they don't
And everybody wants to think they won't
And everybody makes it 'till they don't
And everybody seems to think they won't, they won't, they won't, they won't

The best of me, the best of me is you
The best of me, the best of me was you
Whoa, whoa, whoa, whoa
"
51,Billie Eilish,​limbo*,"I'm not crying on the phone when you call
What's the use in begging you to stay?
I'm not trying to save us anymore
Cut me loose, 'cause you're too far away

To make me feel better, make it alright
To give me your sweater, hold my hand tight
Seven days in limbo, push me out the window
Nothing in common, nothing to lose
Nothing but problems between me and you
With your arms akimbo, seven days in limbo
Seven days

I'll give all my weapons to you
We've said it all, no more bones to break
I'm done thinking that we might just spark enough
We're broken glass waiting to be washed away

Can't make me feel better, make it alright
Give me your sweater, hold my hand tight
Seven days in limbo, push me out the window
Nothing in common, nothing to lose
Nothing but problems between me and you
With your arms akimbo, seven days in limbo
Seven days
If you love me, let me go
If you love me, leave limbo

Can't make me feel better, make it alright
Can't give me your sweater, hold my hand tight
Seven days in limbo, just push me out the window
Nothing in common, nothing to lose
Nothing but problems between me and you
With your arms akimbo, seven days in limbo
"
52,Billie Eilish,​hotline bling,"You used to call me on my cell phone
Late night when you need my love
Call me on my cell phone
Late night when you need my love
I know when that hotline bling
That could only mean one thing
I know when that hotline bling
That could only mean one thing

'Cause ever since I left the city, you
Got a reputation for yourself now
Everybody knows and I feel left out
Girl, you got me down, you got me stressed out
'Cause ever since I left the city, you
Started wearing less and goin' out more
Glasses of champagne out on the dance floor
Hangin' with some girls I've never seen before
'Cause ever since I left the city


(Late night when you need my love)
(Call me on my cell phone)
(I know when that hotline bling)
(That could only mean one thing)
(I know when that hotline bling)
"
53,Billie Eilish,​see-through,"Wait a minute, let me finish
I know you don't care, but can you listen?
I came committed, guess I overdid it
Wore my heart out on a chain around my neck
And now it's missing

So I think I better go
I never really know how to please you
You're looking at me like I'm see-through
I guess I'm gonna go
I just never know how you feel
Do you even feel anything?

You said, ""Don't treat me badly""
But you said it so sadly, so I did the best I could
Not thinking you would have left me gladly
I know you're not sorry, why should you be?
'Cause who am I to be in love when your love is never for me?

So I think I better go
I never really know how to please you
"
54,Billie Eilish,​another stupid song,"You're saying that you miss me, oh well
I never even got a kiss without a countdown
It's time to face the facts, you treat me like a snack
Only text back when you're hungry
Your love's so insecure, you're never really sure
Boy, you never listen

I'm not gonna write another stupid song about you, baby

You're saying that you're sorry, so what?
You ask me what I want, for you to shut up
Time to come to terms, put myself first
When your bubble bursts got soap in your eye
I'm telling you it's wrong to break into my songs
Boy, you gotta listen

I'm not gonna write another stupid song about you, baby

So take this as my last reply and play it when you're lonely
Don't you say I didn't try to reach your hand to hold me
I just wanna walk the line, press record then hit rewind
I've made up my mind to erase you
Ooh-ooh, to erase you
Ooh-ooh, to erase you
Ooh-ooh, to erase you
"
55,Billie Eilish,Happier Than Ever (Edit),"You call me again, drunk in your Benz
Drivin' home under the influence
You scared me to death, but I’m wastin' my breath
'Cause you only listen to your fuckin’ friends
I don't relate to you
I don't relate to you, no
'Cause I'd never treat me this shitty
You made me hate this city

And I don't talk shit about you on the internet
Never told anyone anything bad
'Cause that shit's embarrassing, you were my everything
And all that you did was make me fuckin’ sad
So don’t waste the time I don't have
And don’t try to make me feel bad
I could talk about every time that you showed up on time
But I'd have an empty line 'cause you never did
Never paid any mind to my mother or friends, so I
Shut 'em all out for you ’cause I was a kid

You ruined everything good
Always said you were misunderstood
Made all my moments your own
Just fuckin' leave me alone, yeah (Fuck you)
(Ah)
(Goddamn)
(Ah)
(Fuck you)
"
56,Billie Eilish,​true blue,"Lights out
You're not here holding me
I count
Every tear down my cheek
Instead of sheep

Sleep walk
Find myself on your street
Three knocks
Ring the bell then I leave

I tried to live in black and white but I'm so blue
I'd like to mean it when I say I'm over you
But that's still not true

Cold days
Frozen lake in the park
Old ways
Make mistakes when I'm lost
Now we've got it all

Bad dreams
Might not mean anything
But you seem
Not to need anything
I tried to live in black and white but I'm so blue
I'd like to mean it when I say I'm over you
But that's still not true

I'm still so blue
True blue, true blue, hey
True blue

I tried to live in black and white but I'm so blue
I'd like to mean it when I say I'm over you
I tried to live in black and white but I'm so blue
I'd like to mean it when I say I'm over you
But that's still not true

And I'm still so blue
True blue, true blue, hey
"
57,Billie Eilish,​because i’m in love with you*,"I want you
I swear I'd stop breathing
If it would benefit you
If that’s all I had to do, mm
I'll give up everything
Because I'm in love with you
Yes, I’m in love with you
I'll give up everything
If it would benefit you
"
58,Billie Eilish,​bad company,"Three, two, one!

I've got a man that doesn't love me
He's got a girl that doesn't love him
She's got a brother down in Cali
He's got a tattoo for his cousin

Another picture perfect family
Should've known they'd keep bad company
Another house on fire by Venice beach
She's got a man she doesn't love who doesn't  love me

I don't need to know
Who you can't let go
Cry 'bout so and so
(She's got a man, got a man, got a, got a man)
I don't need to know
Who you can't let go
Cry 'bout so and so
(She's got a man, got a man, got a, got a man)

Mom and dad are getting worried
They've got a man outside the building
He's got a Jag' with tinted windows
He makes a killing for a living
Another picture perfect family
Should've known they'd keep bad company
Another house on fire by Venice beach
She's got a man she doesn't love who doesn't  love me

I don't need to know
Who you can't let go
Cry 'bout so and so
(She's got a man, got a man, got a, got a man)
I don't need to know
Who you can't let go
Cry 'bout so and so
(She's got a man, got a man, got a, got a man)

"
59,Billie Eilish,Bad (triple j Like A Version Cover),"Your butt is mine, I'm gonna tell you right
Just show your face in broad daylight
I'm telling you on how I feel
Gonna hurt your mind, don't shoot to kill
I'm giving you on count of three
To show your stuff or let it be
'Cause I'm telling you just watch your mouth
I know your game what you're about

Well they say the sky's the limit
And to me that's really true
But my friend you have seen nothing
So just wait till I get through

Because I'm bad, I'm bad, c'mon
You know I'm big, I'm bad, you know
You know I'm big, I'm bad, I'm really really bad
And the whole world's got has to answer right now
Just to tell you once again
Who's bad?

The word is out, you're doing wrong
Gonna lock you up before too long
Your lying eyes gonna tell you right
So listen up, don't make a fight
Your talk is cheap, you're not a man
You're throwing stones to hide your hands
Well they say the sky's the limit
And to me that's really true
But my friend you have seen nothing
So just wait till I get through

Because I'm big, I'm bad, c'mon
You know I'm big, I'm bad, you know
You know I'm big, I'm bad, I'm really really bad
And the whole world's got to answer right now
Just to tell you once again
"
60,Billie Eilish,Eres Tú,"Hoy desperté con ganas de besarte
Tengo una sed de acariciarte
Enredarme a ti y no soltarte
Eres tan embriagante
Eres tú
Eres tú

Quiero contemplarte sin contar el tiempo
Dibujarte con mis puros recuer'os
En mi mente marcarme tus labios, tus besos
Estar aquí otro momento
Eres tú
Eres tú
"
61,Billie Eilish,​call me back,"Wait time is the worst
I can hardly sit
No one has the time
Someone's always late
I look for you
And you look for me
Whoa, oh, oh, oh, oh

I don't know why
I came down
I hold your phone
Don't wake up
I hear a voice
In the ground

Tell me, don't tell me
The hard part is telling
You something that you would not like me to tell you

Wait time is to blame
Mat top frame's a trip
We all have the time
Someone's always fed
I look for you, and you look away
Oh, oh, oh, oh, oh
Oh, oh, oh, oh
I don't know why
I came down
I hold your phone
Don't wake up
I hear a voice
In the ground

Waking up is so much fun to do
(Tell me, don't tell me, the hard part is telling me something that you would not like me to tell you)
'80 movie make out party with you
"
62,Billie Eilish,​daddy*,"You make me sad, boy
Well look who’s sad, daddy

Givenchy on your kisses (I would)
Wanna lay down with your misses
(Oh yeah)
Wanna hear your heartbeat (listen up)
"
63,Billie Eilish,"​i don’t know, i just wish i wasn’t ​breathing","Lyrics from Snippet

I don't know
I just wish I wasn't breathing
If I wasn't breathing
"
64,Billie Eilish,The Hill,"Walking up the hill tonight
When you have closed your eyes
I wish I didn't have to make
All those mistakes and be wise
Please try to be patient
And know that I'm still learning
I'm sorry that you have to see
The strength inside me burning

But where are you my angel now?
Don't you see me crying?
I know that you can't do it all
But you can't say I'm not trying

Walking up the hill tonight
When you have closed your eyes
I wish I didn't have to make
All those mistakes and be wise
But please try to be patient
And know that I'm still learning
I'm sorry that you have to see
The strength inside me burning
But where are you my angel now?
Don't you see me crying?
I know that you can't do it all
"
65,Billie Eilish,Sex (Cover),"And this is how it starts
You take your shoes off in the back of my van
Yeah my shirt looks so good
When it's just hanging off your back

And she said use your hands and my spare time
We’ve got one thing in common, it's this tongue of mine
She's got a boyfriend anyway

There’s only minutes before I drop you off
All we seem to do is talk about sex
She's got a boyfriend anyway
She's got a boyfriend anyway

I loved your friend when I saw his film
He's got a funny face, but I like that cause he still looks cool
She's got a boyfriend anyway
She's got a boyfriend anyway

Now we're on the bed in my room
And I'm about to fill his shoes
But you say no
You say no
Does he take care of you?
Or could I easily fill his shoes?
But you say no
You say no
Now we’re just outside of town
And you’re making your way down
She's got a boyfriend anyway
She’s got a boyfriend anyway

And I'm not trying to stop you, love
If we're gonna do anything we might as well just fuck
She's got a boyfriend anyway
She’s got a boyfriend anyway

You've got your tongue pierced anyway
You in your high tops any day
You in your skinny jeans anyway
You and your fit friends anyway
I'd take them all out any day
They've all got back combs anyway
"
66,Billie Eilish,​use me*,"Use me, 'cause everyone else is
What's the difference?
When you're lookin' at my lips
"
67,Billie Eilish,​bellyache (Marian Hill Remix),"Sittin' all alone
Mouth full of gum
In the driveway
My friends aren't far
In the back of my car
Lay their bodies

Where's my mind
Where's my mind
Where's my mind
Where's my mind

Maybe it's in the gutter
Where I left my lover
What an expensive fake
My V is for Vendetta
Thought that I'd feel better
But now I got a bellyache

Maybe it's in the–
Maybe it's in the gutter (the gutter)
Maybe it's in the–
Maybe it's in the gutter (the gutter)
They'll be here pretty soon
Lookin' through my room
For the money
I'm bitin' my nails
I'm too young to go to jail
It's kinda funny

I lost my mind
I don't mind
Where's my mind
Where's my mind

Maybe it's in the gutter
Where I left my lover
What an expensive fake
My V is for Vendetta
Thought that I'd feel better
But now I got a bellyache

Maybe it's in the– (and now I got a–)
Maybe it's in the gutter (the gutter)
Maybe it's in the– (and now I got a–)
Maybe it's in the gutter (the gutter)
Maybe it's in the gutter
Where I left my lover
What an expensive fake
My V is for Vendetta
Thought that I'd feel better
But now I got a bellyache

Maybe it's in the–
Maybe it's in the gutter (the gutter)
Maybe it's in the
Maybe it's in the gutter (the gutter, the gutter)

Maybe it's in the gutter
Where I left my lover
What an expensive fake
My V is for Vendetta
Thought that I'd feel better
"
68,Billie Eilish,​dancing on my own,"Somebody said you got a new friend
Does she love you better than l can?
There's a big black sky over my town
I know where you're at, l bet she's around

Yeah, I know it's stupid
I just gotta see it for myself
I'm in the corner, watching you kiss her, oh
I'm right over here, why can't you see me, oh
I'm giving it my all, but I'm not the girl you're taking home, oh
I keep dancing on my own
I keep dancing on my own

Somebody said you got a new friend
Does she love you better than l can?
There's a big black sky over my town
I know where you're at, l bet she's around

Yeah, I know it's stupid
I just gotta see it for myself
I'm in the corner, watching you kiss her, oh
I'm right over here, why can't you see me, oh
I've given my all, but I'm not the girl you're taking home, oh
I keep dancing on my own
"
69,Billie Eilish,​you don’t get me high anymore,"I don't like stayin' at home
When the moon is bleeding red
Woke up stoned in the backseat
From a dream where my teeth fell out of my head
Cut it up, cut it up, yeah
Everybody's on something here
My godsend chemical best friend
Skeleton whispering in my ear

Walk with me to the end
Stare with me into the abyss
Do you feel like letting go?
I wonder how far down it is

Nothing is fun
Not like before
You don't get me high anymore
It used to take one
Now it takes four
You don't get me high anymore

Runnin' through emergency rooms
Spinning wheels and ceiling fans
My handshake, cellophane, landscape
Mannequin fakin' it the best that I can
Cadillac, Cadillac red
No hands on the steering wheel
I'm crashing this save-a-ho puppet show
UFO obliterate the way I feel
Walk with me to the end
Stare with me into the abyss
Do you feel like letting go?
I wonder how far down it is

But nothing is fun
Not like before
You don't get me high anymore
It used to take one
Now it takes four
You don't get me high anymore
You don't get me high anymore
"
70,Billie Eilish,My boy (TroyBoi Remix),"My boy, my boy, my boy
Don't love me like he promised
My boy, my boy, my boy
He ain't a man and sure as hell ain't honest

My—
My—
My—
My—
My—
My—
My—

My boy's being sus and he don't know how to cuss
He just sounds like he's tryna be his father (Who are you?)
My boy's an ugly crier but he's such a pretty liar
And by that, I mean he said he'd ""change""

My boy, my boy, my boy
Don't love me like he promised
My boy, my boy, my boy
He ain't a man and sure as hell ain't honest
My boy, my, my boy (my friends), my boy
My boy, my, my boy (my friends), my boy
My boy, my, my boy, my, my—
T-R-O-Y-B-O-I

My—
My—
My—
My—
My—
My—
(Alright dude, go trip over a knife)
My boy
My boy
(Alright dude, go trip over a knife)

My boy, my boy, my boy
Don't love me like he promised
My boy, my boy, my boy
He ain't a man and sure as hell ain't honest

You want me to be yours? Well then, you gotta be mine
And if you want a good girl, then goodbye
You want me to be yours? Well then, you gotta be mine
And if you want a good girl, then goodbye
My—
My—
My—
My—
My—
My— (Love, love, love, love, love, love)
My—
"
71,Billie Eilish,Unreleased Songs [Discography List],"Note: An asterisk (*) next to a song title denotes that the song title has not been officially confirmed.A""another stupid song*""B""bad company / so n so*""
""because i’m in love with you*""CD""daddy*""EFG""good*""
""guess*""H""how many secrets can you keep?*""I""i don’t know, i just wish i wasn’t ​breathing*""J""Jupiter""KL""Let Me Know""
""limbo*""
""Lyin’ 2 Ya""MNOP""puzzle*""QRS""shady""
""sick*""T""true blue*""U""underneath*""
""use me*""VW""Why not""
"
72,Billie Eilish,​good*,"Baby, don't I look good?
Just waiting for you to call me
"
73,Billie Eilish,COPYCAT (Sofi Tukker Remix),"Copycat trying to cop my manner
Watch your back when you can't watch mine
Copycat trying to cop my glamour
Why so sad, bunny? Can't have mine
Copycat trying to cop my manner
Watch your back when you can't watch mine
Copycat trying to cop my glamour
Why so sad, bunny? Can't have mine

Don't be cautious, don't be kind
You committed, I'm your crime
Push my button anytime
You got your finger on the trigger, but your trigger finger's mine

Silver dollar, golden flame
Dirty water, poison rain
Perfect murder, take your aim
I don't belong to anyone, but everybody knows my name

By the way, you've been uninvited
'Cause all you say are all the same things I did
Copycat trying to cop my manner
Watch your back when you can't watch mine
Copycat trying to cop my glamour
Why so sad, bunny? Can't have mine
Mine

I would hate to see you go
Hate to be the one that told you so
You just crossed the line
You've run out of time
I'm so sorry, now you know
Sorry I'm the one that told you so
Sorry, sorry, I'm sorry, sorry

Copycat trying to cop my manner
Watch your back when you can't watch mine
Copycat trying to cop my glamor
"
74,Billie Eilish,Thinkin Bout You (Cover),"A tornado flew around my room before you came
Excuse the mess it made, it usually doesn't rain in Southern California, much like Arizona
My eyes don't shed tears, but boy, they bawl when

I'm thinkin' 'bout you (Ooh no, no, no)
I've been thinkin' bout you (You know, know, know)
I've been thinkin' bout you, do you think about me still?
Do ya, do ya?

Or do you not think so far ahead
Cause I been thinkin' bout forever, ooh
Or do you not think so far ahead
Cause I been thinkin' bout forever, ooh

No, I don't like you, I just thought you were cool enough to kick it
Got a beach house I could sell you in Idaho
Since you think I don't love you, I just thought you were cute, that's why I kissed you
Got a fighter jet, I don't get to fly it though, I'm lying down

I'm thinkin' 'bout you (Ooh no, no, no)
I've been thinkin' bout you (You know, know, know)
I've been thinkin' bout you, do you think about me still?
Do ya, do ya?
Or do you not think so far ahead
Cause I been thinkin' bout forever, ooh
Or do you not think so far ahead
Cause I been thinkin' bout forever, ooh

Yes of course I remember, how could I forget how you feel?
You know you were my first time, a new feel
It will never get old, not in my soul, not in my spirit, keep it alive
We'll go down this road 'til it turns from color to black and white

Or do you not think so far ahead
Cause I been thinkin' bout forever, ooh
Or do you not think so far ahead
Cause I been thinkin' bout forever, ooh

Or do you not think so far ahead
"
75,Billie Eilish,​if you want me,"I'll do you what you ask me
If you let me be free
"
76,Billie Eilish,​underneath*,"I'm underneath
Looking out, just out of reach
But it makes me slur my speechEmbedShare URLCopyEmbedCopy"
77,Billie Eilish,​guess*,"Can you guess
What I'm thinking of
What I'm looking at
Where my eyes came from?
Can you guess
What I'm thinking of
What you might become
If you fall in love?EmbedShare URLCopyEmbedCopy"
78,Billie Eilish,Cant Help Falling In Love,"Wise men say only fools rush in
But I can't help falling in love with you
Shall I stay?
Would it be a sin
If I can’t help falling in love with you?
-(Oh, here's when it gets hard)
Like a- wait
Like a river flows
Like a river flows
-(I'm just gonna not play it)
Surely to the sea
My darling so it goes
Some things are meant to be
Take my hand, take my whole life too
For I can’t help falling in love with youEmbedShare URLCopyEmbedCopy"
79,Billie Eilish,‌bellyache (Live),"Sittin' all alone
Mouth full of gum
In the driveway
My friends aren't far
In the back of my car
Lay their bodies

Where's my mind?
Where's my mind?

They'll be here pretty soon
Lookin' through my room
For the money
I'm bitin' my nails
I'm too young to go to jail
It's kinda funny

Where's my mind?
Where's my mind?
Where's my mind?
Where's my mind?
Maybe it's in the gutter
Where I left my lover
What an expensive fake
My V is for Vendetta
Thought that I'd feel better
But now I got a bellyache
(Mind)

Everything I do
The way I wear my noose
Like a necklace
I wanna make 'em scared
Like I could be anywhere
Like I'm reckless

I lost my mind
I don't mind
Where's my mind?
Where's my mind?

Maybe it's in the gutter
Where I left my lover
What an expensive fake
My V is for Vendetta
Thought that I'd feel better
But now I got a bellyache
Maybe it's in the gutter
Where I left my lover
What an expensive fake
My V is for Vendetta
Thought that I'd feel better
"
80,Billie Eilish,Telegraph Ave,"I don't really want to drive
But I think I'd rather die
In Oakland, in Oakland
With my hands on two and ten
So I guess it all depends
On Oakland, on Oakland
And I'm nervous, truth be told
I never saw me growing old
In Oakland, in Oakland
And if I married you tonight
It would probably start a riot
In Oakland, in Oakland
Foot on the gas
I'm just tryna pass
All the red lights
And the stop signs
I'm ready to goEmbedShare URLCopyEmbedCopy"
81,Billie Eilish,Shady*,"Strange
Boy, you're acting shadyEmbedShare URLCopyEmbedCopy"
82,Billie Eilish,Yesterday (Live at the 92nd Academy Awards),"Yesterday
All my troubles seemed so far away
Now it looks as though they're here to stay
Oh I believe in yesterday
Suddenly
I'm not half the man I used to be
There's a shadow hanging over me
Oh yesterday came suddenly
Why she had to go
I don't know, she wouldn't say
I said something wrong
Now I long for yesterday
Yesterday
Love was such an easy game to play
Now I need a place to hide away
Oh I believe in yesterday
Why she had to go
I don't know, she wouldn't say
I said something wrong
Now I long for yesterday
Yesterday
Love was such an easy game to play
Now I need a place to hide away
Oh I believe in yesterdayEmbedShare URLCopyEmbedCopy"
